Shelfmark,NormalizedShelfmark,Request Count,Title,Author,Pub Year,Periodical Date,Vol,Read Cat,Copyright Status,Access,Collection,IMPS Order ID,Digitisation Status,Digitisation Priority
460.b.7.,    460 B      7 ,1,"American Ornithology; or, the natural history of the bir...","Wilson, Alexander,",1808,1808,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
643.h.11.(11.),    643 H     11 (     11 ),1,"Ramah Droog; a comic opera, in three acts.","Cobb, James,",1800,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
643.h.1.(2.),    643 H      1 (      2 ),1,"Midas, an English burletta [in three acts, in verse. By ...",,1764,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,6W176224P,,2
643.g.5.(10.),    643 G      5 (     10 ),1,"[Il Cid, an opera ... The translation by Bottarelli, jun.,","BOTTARELLI, Giovanni Gualberto.",1773,1773,,RR1,Probably out of Copyright,Standard Access,Rare Books,11W29583P,Unknown,2
643.f.11.(10.),    643 F     11 (     10 ),1,The Indiscreet Lover; a comedy [in five acts and in pros...,"Portal, Abraham,",1768,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
643.f.6.(2.),    643 F      6 (      2 ),1,"Adelaide, a tragedy in five acts [and in verse].","PYE, Henry James.",1800,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
643.e.19.(6.),    643 E     19 (      6 ),1,"[Don Juan, or the Libertine destroy'd: a tragic pantomical",,1790,1790,,RR1,Probably out of Copyright,Standard Access,Rare Books,09W12146P,Full,2
644.f.72.,    644 F     72 ,1,"The Tragedy of the Dutchesse of Malfy. [In five acts, an...","Webster, John,",1623,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,6W169359P,,2
644.g.12.(1.),    644 G     12 (      1 ),1,"The Rover, or, the Banish't Cavaliers. [A comedy in five...","Behn, Aphra,",1677,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,6W188025P,,2
676.g.17.,    676 G     17 ,1,The True Intellectual System of the Universe: the first ...,"Cudworth, Ralph,",1678,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,4W102344P,,2
644.h.54.,    644 H     54 ,1,"C?sar Borgia, son of Pope Alexander the Sixth: a tragedy [","LEE, Nathaniel.",1680,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
675.b.10.,    675 B     10 ,1,__ _____ _______. Novum Testamentum. Ex Regii,,1633,0,-,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
673.l.2-6.,    673 L      2 -      6 ,1,"Monasticon Anglicanum sive Pandectæ Cœnobiorum, Benedicti","DODSWORTH, Roger, and DUGDALE (Sir William)",1655,1655,1,RR1,Probably out of Copyright,Standard Access,Rare Books,11W30978P,,2
673.g.3.,    673 G      3 ,1,"Recueil d'Antiquite_s E_gyptiennes, E_trusques, Grecques...","TUBIE_RES DE GRIMOARD DE PESTELS DE LEVIS, Anne...",1752,1752,2,RR1,Probably out of Copyright,Standard Access,Rare Books,4W116608P,Partial,2
673.g.3,    673 G      3 ,1,RECUEIL D ANTIQUITIES     VOLUME THREE PLEASE CHRIS,COMTE DE CAYLUS,1752,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,Partial,2
673.g.3.,    673 G      3 ,1,"Recueil d'Antiquite_s E_gyptiennes, E_trusques, Grecques...","TUBIE_RES DE GRIMOARD DE PESTELS DE LEVIS, Anne...",1752,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,Partial,2
673.g.3.,    673 G      3 ,1,"Recueil d'Antiquite_s E_gyptiennes, E_trusques, Grecques","TUBIE_RES DE GRIMOARD DE PESTELS DE LEVIS, Anne C",1752,1752,,RR1,Probably out of Copyright,Standard Access,Rare Books,13W71095P,Partial,2
672.k.15.,    672 K     15 ,1,[Trattato delle piante et imagini de i sacri edificii di Te,"AMICO, Bernardino.",1620,1620,,RR1,Probably out of Copyright,Standard Access,Rare Books,11W29631P,Full,2
459.f.11.,    459 F     11 ,1,"The Aurelian, or natural history of English Insects; nam...","Harris, Moses,",1766,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
672.g.17.,    672 G     17 ,1,History of British Birds. The figures engraved on wood by T,"Bewick, Thomas, 1753-1828.",1797,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
672.d.12.(3.),    672 D     12 (      3 ),1,"Historiæ Cantebrigiensis Academiæ ab vrbe condita, liber...","CAIUS, John.",1574,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
672.a.1.,    672 A      1 ,1,[[The Greek Anthology collected by Maximus Planudes. Edited,,1503,1503,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
671.l.6.,    671 L      6 ,1,"Æsop's Fables, with his Life: in English, French&Latin. ...",Aesop.,1687,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,4W119799P,,2
671.i.12.,    671 I     12 ,1,"A Voyage round the World, in the years MDCCXL, I, II, III,","ANSON, George, Baron Anson.",1748,1748,,RR1,Probably out of Copyright,Standard Access,Rare Books,09W11709P,Partial,2
671.h.11.,    671 H     11 ,1,L'Euphrate et le Tigre. [With a map.],"BOURGUIGNON D'ANVILLE, Jean Baptiste.",1779,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
671.f.16.(3.),    671 F     16 (      3 ),1,El Sexto libro del innamoramento Dorlando nel qual si tr...,,1518,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,5W149131P,Partial,2
671.b.19.,    671 B     19 ,1,_______ ______ _________ ___ __,,1559,1559,,RR1,Probably out of Copyright,Standard Access,Rare Books,11W34126P,,2
644.i.52.,    644 I     52 ,1,"Sir Anthony Love; or, the Rambling Lady. A comedy [in fi...","SOUTHERN, Thomas.",1691,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
644.i.40.,    644 I     40 ,1,"The Lancashire Witches, and Tegue o Divelly the Irish Pr...","Shadwell, Thomas,",1691,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
644.i.30.,    644 I     30 ,1,"[The Libertine: a tragedy, etc. [in five acts, in verse and","Shadwell, Thomas, 1642?-1692.",1705,0,-,RR1,Probably out of Copyright,Standard Access,Rare Books,,Full,2
644.i.29.,    644 I     29 ,1,"[The Libertine: a tragedy, etc. [in five acts, in verse and","Shadwell, Thomas, 1642?-1692.",1704,1704,,RR1,Probably out of Copyright,Standard Access,Rare Books,09W12256P,Full,2
644.i.29.,    644 I     29 ,1,"[The Libertine: a tragedy, etc. [in five acts, in verse and","Shadwell, Thomas, 1642?-1692.",1704,0,-,RR1,Probably out of Copyright,Standard Access,Rare Books,,Full,2
644.i.28.,    644 I     28 ,1,"The Libertine: a tragedy, etc. [in five acts, in verse and","Shadwell, Thomas, 1642?-1692.",1676,0,-,RR1,Probably out of Copyright,Standard Access,Rare Books,,Full,2
644.h.64.,    644 H     64 ,1,The Massacre of Paris: a tragedy [in five acts and in verse,"LEE, Nathaniel.",1690,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
643.e.19.(6.),    643 E     19 (      6 ),1,"[Don Juan, or the Libertine destroy'd: a tragic pantomical",,1790,0,-,RR1,Probably out of Copyright,Standard Access,Rare Books,,Full,2
643.e.13.(1.),    643 E     13 (      1 ),1,"Don Juan, or the Libertine destroy'd: a tragic pantomical [",,1789,1789,,RR1,Probably out of Copyright,Standard Access,Rare Books,09W12144P,,2
643.e.13.(1.),    643 E     13 (      1 ),1,"Don Juan, or the Libertine destroy'd: a tragic pantomical [",,1789,0,-,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
643.d.82.,    643 D     82 ,1,Torquato Tasso's Aminta Englisht [by Henry Reynolds]. To th,"Tasso, Torquato, 1544-1595",1628,1628,,RR1,Probably out of Copyright,Standard Access,Rare Books,11W45098P,Partial,2
464.c.10-12.,    464 C     10 -     12 ,1,"A New Family Bible, and improved version ... With notes, cr",,1824,1824,1,RR1,Probably out of Copyright,Standard Access,Rare Books,07W13333P,,2
464c4,    464 C      4 ,1,bible - taverner/tyndale version,printed day,1551,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
464.b.1.(1.),    464 B      1 (      1 ),1,"The Book of Common prayer, and administration of the Sac...",,1610,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,6W188970P,,2
464b1(1),    464 B      1 (      1 ),1,the book of common prayer,NO AUTHOR ENTERED,1610,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
460.c.1-3.,    460 C      1 -      3 ,1,C. Gesneri ... historiæ animalium lib. 1 qui est de quad...,"Gessner, Conrad,",1551,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
464.a.8.,    464 A      8 ,1,Biblia. [The Vulgate version and that of Leo Juda and other,,1545,1545,,RR1,Probably out of Copyright,Standard Access,Rare Books,11W37778P,Unknown,2
463.f.1-8.,    463 F      1 -      8 ,1,"[Monasticon Anglicanum: or, the history of the ancient abbi","DUGDALE, William, Sir.",1846,1846,1,RR1,Probably out of Copyright,Standard Access,Rare Books,10W27987P,Partial,2
462.i.10-13.,    462 I     10 -     13 ,1,"Recherches sur les ossemens fossiles de quadrupe_des, ou l","Cuvier, Georges, baron, 1769-1832.",1812,1812,,RR1,Probably out of Copyright,Standard Access,Rare Books,10W23298P,,2
462.e.21,    462 E     21 ,1,"A description of the western islands of Scotland, includ...","Macculloch, John,",1819,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,Partial,2
462.c.21.,    462 C     21 ,1,Dell'acqua di Brandola dissertazione.,"Vandelli, Domenico,",1763,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,4W104868P,,2
462.b.18.(1.),    462 B     18 (      1 ),1,"Animalium quadrupedum, auium, florum, fructuum ... ver? de",,1630,1630,,RR1,Probably out of Copyright,Standard Access,Rare Books,07W12970P,,2
461.l.19.,    461 L     19 ,1,The natural history of many ... uncommon zoophytes collecte,"ELLIS, John, F.R.S.",1786,1786,,RR1,Probably out of Copyright,Standard Access,Rare Books,09W07482P,Partial,2
461.l.7.,    461 L      7 ,1,"G. Rondeletii ... Libri de Piscibus Marinis, in quibus ver","RONDELETIUS, Gulielmus.",1554,1554,,RR1,Probably out of Copyright,Standard Access,Rare Books,08W06204P,,2
461.d.12.; 461.d.13.,    461 D     12     461 D     13 ,1,History of British Birds. The figures engraved on wood b...,"Bewick, Thomas,",1797,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
461.c.32.,    461 C     32 ,1,Les Liures de Hierome Cardanus ... intitule?s de la subtil,"CARDANO, Girolamo.",1556,1556,,RR1,Probably out of Copyright,Standard Access,Rare Books,08W05571P,,2
460.e.9.,    460 E      9 ,1,"[A. Kircheri ... Mundus subterraneus, in XII. libros dig...","Kircher, Athanasius, 1602-1680.",1678,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,Partial,2
460.e.6.,    460 E      6 ,1,[Vlyssis Aldrouandi ... Ornithologiae ... libri XII (XX)...,"ALDROVANDI, Ulisse.",1630,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
"460.e.1,2.",    460 E      1       2 ,1,"Museum Museorum, oder vollsta_ndige Schau-Bu_hne aller Ma","VALENTINI, Michael Bernhard.",1704,1704,,RR1,Probably out of Copyright,Standard Access,Rare Books,11W34076P,,2
460.d.9.,    460 D      9 ,1,"Vorstellung der Vo_gel Deutschlandes, und beylau_fig auc...","FRISCH, Johann Leonhard.",1763,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,5W150650P,Partial,2
460.c.9.,    460 C      9 ,1,"A. Kircheri ... Arca Noe_ in tres libros digesta, quorum...","Kircher, Athanasius,",1675,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
464.c.10-12.,    464 C     10 -     12 ,1,"A New Family Bible, and improved version ... With notes, cr",,1824,1824,2,RR1,Probably out of Copyright,Standard Access,Rare Books,08W01708P,,2
464.d.11.,    464 D     11 ,1,"Biblia en lengua Espanola, etc.",,1611,1611,,RR1,Probably out of Copyright,Standard Access,Rare Books,10M05788P,,2
464.f.10.,    464 F     10 ,1,"Anastasii Sinaitæ ... _______, seu Dux viæ, advers",,1677,1677,25,RR1,Probably out of Copyright,Standard Access,Rare Books,10W24056P,,2
643.a.18.,    643 A     18 ,1,Arviragus and Philicia ... The first and second part. [A tr,,1639,1639,,RR1,Probably out of Copyright,Standard Access,Rare Books,08W02244P,,2
643.d.63.,    643 D     63 ,1,"A True, perfect, and exact Catalogue of all the Comedies...","KIRKMAN, Francis.",1661,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
643.d.48.,    643 D     48 ,1,"The Constant Nymph: or, the Rambling Shepheard. A pastor...",,1678,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
643.d.47.,    643 D     47 ,1,The nuptialls of Peleus and Thetis. Consisting of a mask...,"Howell, James,",1654,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,4W127953P,Partial,2
643.d.47.,    643 D     47 ,1,The nuptialls of Peleus and Thetis. Consisting of a mask...,"Howell, James,",1654,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,4W127953P,Full,2
643.c.31.,    643 C     31 ,1,[A most pleasant Comedie [in verse and prose] of Mucedorus,,1610,1610,,RR1,Probably out of Copyright,Standard Access,Rare Books,12W62953P,Partial,2
643.b.37.,    643 B     37 ,1,Two new playes. Viz. More Dissemblers beside Women. Women b,"Middleton, Thomas, d. 1627.",1657,1657,,RR1,Probably out of Copyright,Standard Access,Rare Books,11W38215P,,2
643.a.37.,    643 A     37 ,1,"The tragedy of Messallin[a], the Roman Emperesse [in five a","RICHARDS, Nathanael.",1640,1640,,RR1,Probably out of Copyright,Standard Access,Rare Books,12W53449P,,2
643.a.15.,    643 A     15 ,1,"Shipwreck of the Medusa; or, The Fatal Raft! A Drama, in...","MONCRIEFF, William Thomas,",1831,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
465.f.10.,    465 F     10 ,1,[B. Fratris David de Augusta ... Pia et deuota opuscula. (C,,1677,1677,25,RR1,Probably out of Copyright,Standard Access,Rare Books,10W24056P,Partial,2
460.c.1-3.,    460 C      1 -      3 ,1,C. Gesneri ... historiæ animalium lib. 1 qui est de quadru,"Gessner, Conrad, 1516-1565.",1551,0,-,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
569.g.23.,    569 G     23 ,1,"Itinerario, uoyage ofte Schipvaert, van Jan Huygen van Lins","Linschoten, Jan Huygen van, 1563-1611.",1595,1595,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
569.g.23.,    569 G     23 ,1,Insulae et arcis Mocambique descriptio ad fines Melinde sit,,1596,1596,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
551.e.35.,    551 E     35 ,1,"Ecclesiæ Anglicanæ trophæa, siue Sanctor, Martyrum, qui","CIRCIGNANO, Niccolo_.",1584,1584,,RR1,Probably out of Copyright,Standard Access,Rare Books,09W12149P,Partial,2
551.e.35.,    551 E     35 ,1,"Ecclesi? Anglican? troph?a, siue Sanctor, Martyrum, qui","CIRCIGNANO, Niccolo?.",1584,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,07W12213P,Partial,2
551.e.27.,    551 E     27 ,1,________ Emblematum Sacrorum ... Erster(-vierter) theill...,"SAUBERT, Johann, the Elder.",1625,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,Unknown,2
551.b.11.(1.),    551 B     11 (      1 ),1,"A brief account of Mr. V. Greatrak's, and divers of the ...","GREATRAKES, Valentine.",1666,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
551.b.9.(1.),    551 B      9 (      1 ),1,"Begin. Sir, The Master and Wardens of the Society of Apothe","Society of Apothecaries, London.",1700,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
469.g.10.(1.),    469 G     10 (      1 ),1,"[The Holy Bible, etc.] B.L.",,1613,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
468.b.1.,    468 B      1 ,1,"The Ancient Liturgy of the Church of Jerusalem, being the L",,1744,1744,,RR1,Probably out of Copyright,Standard Access,Rare Books,12W51997P,Unknown,2
675.f.9.,    675 F      9 ,1,"Acta Apostolorum Græco-Latine, literis majusculis: e cod...",,1715,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,4W113325P,Unknown,2
676.h.3.,    676 H      3 ,1,"The Great Charter and Charter of the Forest, with other ...","BLACKSTONE, William,",1759,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
851.a.16.,    851 A     16 ,1,??????? ??? ??????? La Trompeta de Mose de,"TOLEDO, Mose? de.",1643,1643,,RR1,Probably out of Copyright,Standard Access,Rare Books,07W12602P,,2
841.e.26.,    841 E     26 ,1,"The Pirate. A melo dramatic romance, in three acts. Take...","Dibdin, Thomas,",1822,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,5W138121P,Partial,2
841.d.32.(7.),    841 D     32 (      7 ),1,"Double Falshood; or, the Distrest Lovers. A play, as it ...","Theobald,",1728,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,5W133797P,Partial,2
841.c.11.,    841 C     11 ,1,The Dramatick Works of Henry Carey.,"Carey, Henry,",1743,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
841.c.8.(10.),    841 C      8 (     10 ),1,"The Governour of Cyprus, a tragedy [in five acts and in ver","OLDMIXON, John.",1703,1703,,RR1,Probably out of Copyright,Standard Access,Rare Books,08W02944P,,2
841.c.6.(7.),    841 C      6 (      7 ),1,"Measure for Measure; or, Beauty the Best Advocate. As it...","Shakespeare, William,",1700,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,5W134951P,Partial,2
841.c.4.(4.),    841 C      4 (      4 ),1,"[The Libertine: a tragedy, etc. [in five acts, in verse and","Shadwell, Thomas, 1642?-1692.",1697,1697,,RR1,Probably out of Copyright,Standard Access,Rare Books,09W12256P,Full,2
841.c.4.(4.),    841 C      4 (      4 ),1,"[The Libertine: a tragedy, etc. [in five acts, in verse and","Shadwell, Thomas, 1642?-1692.",1697,0,-,RR1,Probably out of Copyright,Standard Access,Rare Books,,Full,2
841.b.84.(7.),    841 B     84 (      7 ),1,Doctor Hannes Dissected in a familiar epistle by way of Nos,"HANNES, Edward.",1700,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
841.b.75.,    841 B     75 ,1,"[Noah's Flood; or, The Destruction of the World, an opera [","ECCLESTONE, Edward.",1714,1714,,RR1,Probably out of Copyright,Standard Access,Rare Books,09W08161P,Full,2
841.a.46.,    841 A     46 ,1,"L'Amor costante. Comedia del S. Stordito intronato, compost","PICCOLOMINI, Alessandro, Archbishop of Patras and",1540,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
841.a.18-20.,    841 A     18 -     20 ,1,"The plan of the boxes at the King's Theatre, Hay-Market, wi","LEE, William, of the Haymarket Theatre.",1803,1803,,RR1,Probably out of Copyright,Standard Access,Rare Books,10W14311P,Full,2
840.m.39.,    840 M     39 ,1,"The Nature of Things, a didascalic poem, translated [into E","Lucretius Carus, Titus.",1813,1813,,RR1,Probably out of Copyright,Standard Access,Rare Books,10P25786P,Unknown,2
840.m.36.,    840 M     36 ,1,"In Carum Lucretium ... Commentarii [with the text,] a Joann","Lucretius Carus, Titus.",1514,1514,,RR1,Probably out of Copyright,Standard Access,Rare Books,12W69836P,,2
840.m.34.(8.),    840 M     34 (      8 ),1,Toy Fortune-Telling Cards.,,1832,1832,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
840.m.31.(1.),    840 M     31 (      1 ),1,"[A collection of play-bills, cuttings from periodicals, vie",Brunswick Theatre (LONDON),1828,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,Partial,2
840.m.30.,    840 M     30 ,1,"[A collection of advertisements, cuttings from periodicals,",Pantheon (LONDON),1772,1772,,RR1,Probably out of Copyright,Standard Access,Rare Books,10M05746P,,2
840.m.29.,    840 M     29 ,1,"[A collection of newspaper cuttings, advertisements, songs,",Marylebone Gardens (LONDON),1750,1750,,RR1,Probably out of Copyright,Standard Access,Rare Books,10M05746P,,2
840.m.27.(1.),    840 M     27 (      1 ),1,"A VIEW OF FROST FAIR, ON THE THAMES February 1814",,1814,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
840.m.19.(2.),    840 M     19 (      2 ),1,The Natives. An answer to the Foreigners [with the text of,,1700,1700,,RR1,Probably out of Copyright,Standard Access,Rare Books,09W09200P,Unknown,2
459.c.5.,    459 C      5 ,1,Museum Wormianum seu historia rerum rariorum ... quae Ha...,"WORM, Ole.",1655,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,Partial,2
459.c.7.,    459 C      7 ,1,"Musæum Kircherianum, sive Musæum a_ P. Athanasio Kircher...","BUONANNI, Filippo.",1709,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,4W116608P,Partial,2
840.m.2.,    840 M      2 ,1,Twelve Designs for the costume of Shakspeare's Richard t...,"Planche_, J. R.",1830,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
841.d.39.(1.),    841 D     39 (      1 ),1,Rinaldo and Armida: a tragedy as it is acted at the Theatre,"Dennis, John, 1657-1734.",1699,1699,,RR1,Probably out of Copyright,Standard Access,Rare Books,10W14379P,Unknown,2
841.g.3.(11.),    841 G      3 (     11 ),1,"A Letter to the King, on the question now at issue, between","MACARTHY, Eugene.",1832,1832,,RR1,Probably out of Copyright,Standard Access,Rare Books,12W68719P,Full,2
676.h.9-11.,    676 H      9 -     11 ,1,[A Voyage to the Pacific Ocean. Undertaken ... for makin...,"Cook, James,",1785,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,4W125919P,,2
841.i.30.(6.),    841 I     30 (      6 ),1,"Lucio Vero. Dramma per musica, etc.","ZENO, Apostolo.",1774,1774,,RR1,Probably out of Copyright,Standard Access,Rare Books,12W62095P,Partial,2
851.a.8.,    851 A      8 ,1,Tratado para confirmar los pobres cativos de Berueria en la,,1594,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
850.e.10.,    850 E     10 ,1,"La Cre?ance de l'E?glise Orientale, sur la Transubstantia","SIMON, Richard, Hebraist.",1687,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
850.d.4.,    850 D      4 ,1,"De la Providence divine, touchant tous les estats du monde,","VIRET, Pierre.",1565,1565,,RR1,Probably out of Copyright,Standard Access,Rare Books,10W21554P,Full,2
850.b.6.,    850 B      6 ,1,Catholico Reformado. O una declaracion que muestra quanto n,"PERKINS, William, Fellow of Christ's College, Camb",1599,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
850.a.17.,    850 A     17 ,1,De la Realite? des biens et des maux a? venir contre les,,1692,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
849.l.6.,    849 L      6 ,1,[Veridicus Christianus. [With “Orbita probitatis ad Chris,"DAVID, Jan, Jesuit.",1606,1606,,RR1,Probably out of Copyright,Standard Access,Rare Books,12W55428P,Partial,2
848.e.1.,    848 E      1 ,1,The Triall of Truth: containing a plaine and short discover,"TERRY, John, Rector of Stockton.",1600,1600,,RR1,Probably out of Copyright,Standard Access,Rare Books,08W03781P,,2
848.a.3.,    848 A      3 ,1,Venerabilis et eximij Docto[ris] Richardi de sancto victore,,1518,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
459.c.5.,    459 C      5 ,1,Museum Wormianum seu historia rerum rariorum ... quae Hafni,"WORM, Ole.",1655,1655,,RR1,Probably out of Copyright,Standard Access,Rare Books,08W06004P,Partial,2
847.d.10.,    847 D     10 ,1,"H. Osorii ... de Vera Sapientia libri V., etc.","OSORIO DA FONSECA, Jeronimo, Bishop of Silves.",1579,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
847.c.26.,    847 C     26 ,1,Les Quatre Fins Dernieres de l'Homme ... Plus la querelle d,,1680,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
847.b.5.(1.),    847 B      5 (      1 ),1,"Der Christlichen Jungfrawen Ehrenkra_ntzlein, darinnen a...","MARTINI, Lucas,",1585,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,6W201655P,Full,2
846.k.17.,    846 K     17 ,1,"Libro de Cavalleria Celestial, del pie de la Rosa Fragranti","SAN PEDRO, Jeronimo de.",1554,1554,,RR1,Probably out of Copyright,Standard Access,Rare Books,08W02598P,,2
845.k.25.,    845 K     25 ,1,[Sermones fratris Gabrielis Barelete tam quadragesimales ,,1514,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
845.a.7.,    845 A      7 ,1,A Godly invective in the defence of the Gospell against suc,"GERRARD, Philip.",1547,1547,,RR1,Probably out of Copyright,Standard Access,Rare Books,11W37192P,Unknown,2
844.i.6.,    844 I      6 ,1,"Holy Writ familiarized to juvenile conceptions, in a series","MEILAN, Mark Anthony.",1791,1791,1,RR1,Probably out of Copyright,Standard Access,Rare Books,10W14217P,Partial,2
843.d.13.,    843 D     13 ,1,"Infirmarium sive Instructio ad Parochos de Cura Infirmorum,","HISPANUS, Gaugericus.",1627,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
843.c.21.(2.),    843 C     21 (      2 ),1,Catechismus parvus pueris primum qui ediscatur proponend...,"Nowell, Alexander,",1574,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,4W125701P,Partial,2
843.b.8.,    843 B      8 ,1,"Paradisus Precum, ex ... F. Ludovici Granatensis spirituali","ISSELT, Michael ab.",1599,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
841.m.25.,    841 M     25 ,1,Natures Pictures drawn by Fancies Pencil to the Life ......,"Newcastle, Margaret Cavendish,",1656,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,5W159975P,,2
841.l.20-24.,    841 L     20 -     24 ,1,The Pictorial Edition of the Works of Shakspere. Edited by,"Shakespeare, William, 1564-1616",1867,1867,1,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
841.k.21-23.,    841 K     21 -     23 ,1,The Works of Shakspere revised from the best authorities: w,"Shakespeare, William, 1564-1616",1843,1843,1,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
841.k.11,    841 K     11 ,1,Theatre Royal Covent Garden. Catalogue of the valuable prop,"Thomas, Mr.",1829,1829,,RR1,Probably out of Copyright,Standard Access,Rare Books,11W31695P,Full,2
840.k.7.(15.),    840 K      7 (     15 ),1,"Judith, a sacred drama [in three acts and in verse]. ......",,1761,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,5W163714P,Partial,2
798.f.27.,    798 F     27 ,1,"Sketch of the Mosquito Shore, including the Territory of Po","STRANGEWAYS, Thomas, Captain, 1st Native Poyer Reg",1822,1822,,RR1,Probably out of Copyright,Standard Access,Rare Books,12W61869P,,2
688.h.14.,    688 H     14 ,1,"A List of Scholars of St Peter's College, Westminster, a...","WELCH, Joseph.",1788,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
687.e.2.(1.),    687 E      2 (      1 ),1,Virgilius. Few MS. notes.,Virgil.,1514,1514,,RR1,Probably out of Copyright,Standard Access,Rare Books,09W11092P,Full,2
681.d.6.,    681 D      6 ,1,"Dissertatio de antiquo Veidii Pollionis nummo, quem viri...","MASSON, Jean, A.M.",1727,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,Unknown,2
681.c.24.,    681 C     24 ,1,Epistola critica: ad ... Franciscum Hare ... in qua Horatii,"Markland, Jeremiah, 1693-1776.",1723,1723,,RR1,Probably out of Copyright,Standard Access,Rare Books,07W13503P,,2
681.c.15.,    681 C     15 ,1,C. Lascaris ... de octo partibus orationis liber primus. Ej,"LASCARIS, Constantine.",1502,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
