Shelfmark,NormalizedShelfmark,Request Count,Title,Author,Pub Year,Periodical Date,Vol,Read Cat,Copyright Status,Access,Collection,IMPS Order ID,Digitisation Status,Digitisation Priority
Maps 3.a.12.,MAPS      3 A     12 ,1,"Album von Neisse Erinnerungs-Bla_tter, gezeichnet und lith",,1872,0,-,RM1,Probably out of Copyright,Standard Access,Maps,11P24353P,,2
Maps 3.a.22.,MAPS      3 A     22 ,1,"Neue Ansichten von Cleve, nach d. Natur gez. u. lith. v.R.",,1873,0,-,RM1,Probably out of Copyright,Standard Access,Maps,11P24353P,,2
Maps 3.aa.15.,MAPS      3 AA     15 ,1,(Green's etchings of the Lakes.) A description on a Series,,1814,0,-,RM1,Probably out of Copyright,Standard Access,Maps,09W10466P,Full,2
Maps 3.c.17.,MAPS      3 C     17 ,1,"Plan of Lucknow, illustrating operations under General Sir",,1858,0,-,RM1,Probably out of Copyright,Standard Access,Maps,12W66635P,,2
Maps 6.TAB.63.,MAPS      6 TAB     63 ,1,"Explanation to the Plan of the Isthmus, City,&Fortificat...","Montresor, James Gabriel,",1751,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 6.TAB.61.,MAPS      6 TAB     61 ,1,Seyger Risse von denen Clausthalischen Gruben=Gebäuden /,"Laenge, J. C. H.,",1781,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 6.Tab.42,MAPS      6 TAB     42 ,1,Military Survey,,1784,0,-,RM1,Probably out of Copyright,Standard Access,Maps,10W14860P,Unknown,2
Maps 6.Tab.42,MAPS      6 TAB     42 ,1,Military Survey,,1784,0,-,RM1,Probably out of Copyright,Standard Access,Maps,10W14860P,Full,2
maps 6.tab.37,MAPS      6 TAB     37 ,1,the second part of the survey,,1777,1777,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 6.TAB.32.,MAPS      6 TAB     32 ,1,Atlas des Osterreichischen Kaiserthums. Atlas de l'Empir...,,1805,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 6.TAB.31.,MAPS      6 TAB     31 ,1,"Special-Atlas des Ko_nigreichs Westphalen, bestehend aus...",,1809,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 6.Tab.13.,MAPS      6 TAB     13 ,1,"[Ordnance Survey of England and Wales, old series, one i...",Great Britain. Ordnance Survey.,1805,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 6.Tab.12.,MAPS      6 TAB     12 ,1,Ansicht der Churkölnischen Residenz Stadt Bonn = Vue de ...,"Ziegler, Johann,",1798,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 6.Tab.12.,MAPS      6 TAB     12 ,1,Ruin zu Godesberg unweit Bonn = La Ruine à Godesberg prè...,"Ziegler, Johann,",1798,0,,RM1,Probably out of Copyright,Standard Access,Maps,14R00405S,,2
Maps 7 TAB.50.,MAPS      7 TAB     50 ,1,"A Plan of His Majesty's Forest called the New Forest, in th",,1789,0,,RM1,Probably out of Copyright,Standard Access,Maps,09W07686P,Partial,2
Maps 7.TAB.35.,MAPS      7 TAB     35 ,1,"[Nouvel Atlas de la Chine, de la Tartarie Chinoise et du...",,1737,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 7.Tab.57.6.,MAPS      7 TAB     57       6 ,1,"[Plan of cells in the Conclave, Vatican Palace].","Fontana, Carlo,",1690,0,,RM1,Probably out of Copyright,Standard Access,Maps,14R00497S,,2
Maps 43560.(1.),MAPS  43560 (      1 ),1,"Plan of Skutari, shewing the site of the Barracks and Hospi",,1856,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 137.a.6.(9.),MAPS    137 A      6 (      9 ),1,"Plan of the Fair Hill Estate, in the Parishes of Shipbourne",,1872,0,-,RM1,Probably out of Copyright,Standard Access,Maps,10W15305P,Full,2
Maps 8.e.1.,MAPS      8 E      1 ,1,[A Series of seventy-eight photographic Views of the most i,,1871,0,-,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 8.Tab.c.6.,MAPS      8 TABC      6 ,1,CHÛTE DU STAUBBACH DANS LA VALLÉE DU LAUTERBRUNNEN :,"Janinet, Jean-Franc_ois,",1785,0,,RM1,Probably out of Copyright,Standard Access,Maps,14R00485S,,2
Maps 137.a.12.(25.),MAPS    137 A     12 (     25 ),1,"Plan of the Kelmarsh Hall Estate, in the parishes of ......",,1864,0,,RM1,Probably out of Copyright,Standard Access,Maps,4W102602P,Partial,2
Maps 8.Tab.c.6.,MAPS      8 TABC      6 ,1,Le Grand Theatre des Alpes et Glaciers. /,"Störchlin, Johann Josef,",1785,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 8.Tab.C.8.,MAPS      8 TABC      8 ,1,"[A collection of eighty views, maps, portraits and drawi...",,1793,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 146.b.5.(5.),MAPS    146 B      5 (      5 ),2,"[Penticton ... [By] C.E. Goad ... Scale, 50 ft. = 1 inch...",,1914,0,,RM1,Possibly out of Copyright,Standard Access,Maps,5W168572P,Full,2
Maps 43995.(13.),MAPS  43995 (     13 ),2,"Constantinople & surrounding country. Scale, 1 : 63,360, et",,1909,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,2
Maps 146.b.5.(5.),MAPS    146 B      5 (      5 ),2,"[Penticton ... [By] C.E. Goad ... Scale, 50 ft. = 1 inch...",,1914,0,,RM1,Possibly out of Copyright,Standard Access,Maps,5W163117P,Full,2
Maps 137.b.1.(10.),MAPS    137 B      1 (     10 ),1,"Plan of the Heytrop Park Estate, [in the parishes of Heythr",,1870,0,-,RM1,Probably out of Copyright,Standard Access,Maps,,,2
435.k.17.(421.),    435 K     17 (    421 ),1,Sketch of the Entrance of the Strait of Juan de Fuce ......,,1790,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W173120P,,2
Maps 145.e.32.,MAPS    145 E     32 ,2,Atlas to accompany the case presented on the part of the Go,,1898,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,09W12709P,Partial,2
Maps 145.e.32.,MAPS    145 E     32 ,2,Atlas to accompany the case presented on the part of the Go,,1898,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,09W12438P,Partial,2
Maps 146.c.1.(26.),MAPS    146 C      1 (     26 ),1,"A New and accurate Chart of the Mediterranean Sea, etc. ...",,1794,0,,RM1,Probably out of Copyright,Standard Access,Maps,4W119953P,,2
Maps 51140.(10.),MAPS  51140 (     10 ),1,Versuch einer Darstellung von Su_d-Iran ... Von C. Zimmerm,,1850,1850,,RM1,Probably out of Copyright,Standard Access,Maps,09P25643P,,2
Maps 9.dd.30.,MAPS      9 DD     30 ,1,Atlas ge_ographique dresse_ pour l'Histoire universelle d,,1864,1864,,RM1,Probably out of Copyright,Standard Access,Maps,09P25643P,,2
435.k.17.(466.),    435 K     17 (    466 ),1,Chart of part of the West Coast of Sumatra. Surveyed ... by,,1788,1788,,RM1,Probably out of Copyright,Standard Access,Maps,12W60447P,Partial,2
Maps 1.aa.6.,MAPS      1 AA      6 ,1,Collins' Pocket Ordnance Railway Atlas of Great Britain.,,1852,0,-,RM1,Probably out of Copyright,Standard Access,Maps,09W11021P,Unknown,2
Maps 1.aa.22.,MAPS      1 AA     22 ,1,"[North Riding of Yorkshire. By J. & C. Walker. [Scale,] 15",,1840,0,-,RM1,Probably out of Copyright,Standard Access,Maps,09W11523P,Full,2
Maps 145.e.29.,MAPS    145 E     29 ,1,Irish Railway Commission. (Atlas to accompany 2d. Report of,,1838,0,-,RM1,Probably out of Copyright,Standard Access,Maps,10W16188P,Partial,2
Maps 44590.(7.),MAPS  44590 (      7 ),1,Carte de la frontie_re continentale entre le Royaume de la,,1836,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 45125.(18.),MAPS  45125 (     18 ),1,Carte de la More_e re_dige_e et grave_e d'apre_s la tr,,1832,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 45125.(19.),MAPS  45125 (     19 ),1,Carte ge_ne_rale de la More_e et des Cyclades [by Mr Pui,,1833,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 146.b.37.,MAPS    146 B     37 ,2,"Insurance Plan of Sherbrooke ... [By] C.E. Goad, etc. (Scal",,1907,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,11W37773P,Full,2
Maps 46900.(29.),MAPS  46900 (     29 ),1,"Central Asia: comprising Bokhara, Cabool, Persia, the River",,1834,0,-,RM1,Probably out of Copyright,Standard Access,Maps,11W36780P,Unknown,2
Maps 146.c.2.(12.),MAPS    146 C      2 (     12 ),1,A Plan of the City of Dublin as surveyed for the use of ...,,1797,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W195470P,Partial,2
Maps 146.c.3.(45.),MAPS    146 C      3 (     45 ),1,Map of the County of Middlesex ... from a great number o...,,1763,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 60.b.7.,MAPS     60 B      7 ,1,Cruchley's New Plan of London and its Environs.,"Cruchley, George Frederick.",1835,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 46900.(94.),MAPS  46900 (     94 ),1,Map of the Amu Daria ... 1873. Scale ... 30 Eng. miles [= 8,,1874,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 136.a.1.(8.),MAPS    136 A      1 (      8 ),1,"The Old Warden Estate, Bedfordshire. For sale ... 1872. ...",,1872,0,,RM1,Probably out of Copyright,Standard Access,Maps,13W922903P,Partial,2
Maps 136.a.2.(12.),MAPS    136 A      2 (     12 ),1,"Plan of Poyle Park Estate, Colnbrook, nr Windsor [situate i",,1869,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 136.a.8.(20.),MAPS    136 A      8 (     20 ),1,Plan no. 2. Freehold Estates situate in the Parishes of Ray,,1866,0,-,RM1,Probably out of Copyright,Standard Access,Maps,10W15335P,Partial,2
Maps 7.Tab.126.,MAPS      7 TAB    126 ,1,De groote nieuwe vermeerderde zee-atlas ofte water-werel...,"Vooght, Claas Jansz.",1682,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W189175P,Partial,2
Maps 146.b.37.,MAPS    146 B     37 ,2,"Insurance Plan of Sherbrooke ... [By] C.E. Goad, etc. (Scal",,1907,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,11W37773P,Partial,2
Maps 137.a.3.(9.),MAPS    137 A      3 (      9 ),1,"Plan of the Oxhey Estate, in the Parish of Watford, in the",,1866,0,-,RM1,Probably out of Copyright,Standard Access,Maps,12W52641P,Unknown,2
Maps 146.b.37.,MAPS    146 B     37 ,2,"Insurance Plan of Sherbrooke ... [By] C.E. Goad, etc. (Scal",,1907,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,11W32400P,Full,2
Maps 8.b.31.,MAPS      8 B     31 ,1,The Doldenhorn and Weisse Frau. Ascended for the first t...,,1863,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 146.b.37.,MAPS    146 B     37 ,2,"Insurance Plan of Sherbrooke ... [By] C.E. Goad, etc. (Scal",,1907,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,11W32400P,Partial,2
Maps 8.c.36.,MAPS      8 C     36 ,1,Plan of Peking in 1817. Drawn in transfer lithography by...,,1842,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 137.a.1.(5.),MAPS    137 A      1 (      5 ),1,Plan of the Goodrich Court Estate (situate in the Parishes,,1869,0,-,RM1,Probably out of Copyright,Standard Access,Maps,10W25715P,Unknown,2
Maps 146..e.2.,MAPS    146 E      2 ,1,"Neptune du Cattegat, etc. Plan particulier de la Rade, du P",,1809,0,-,RM1,Probably out of Copyright,Standard Access,Maps,10W24622P,Full,2
Maps 8.c.37.,MAPS      8 C     37 ,2,Bengali hand map of Calcutta [With a list of streets and...,,1884,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,Full,2
Maps 7.TAB.60.,MAPS      7 TAB     60 ,1,View of a Grotto between Gaiola&Bagnoli = Vue d'une Grot...,"Robertson, Archibald,",1782,0,,RM1,Probably out of Copyright,Standard Access,Maps,14R00478S,,2
Maps 8.c.37.,MAPS      8 C     37 ,2,Bengali hand map of Calcutta [With a list of streets and...,,1884,0,,RM1,Possibly out of Copyright,Standard Access,Maps,5W159879P,Full,2
Maps 8.c.38.,MAPS      8 C     38 ,1,General Survey of England and Wales. An entirely new&acc...,,1801,0,,RM1,Probably out of Copyright,Standard Access,Maps,5W167005P,,2
Maps 46900.(33.),MAPS  46900 (     33 ),1,"Karte von Georgian, Armenien und Kurdistan, etc.",,1844,0,-,RM1,Probably out of Copyright,Standard Access,Maps,11W40997P,Partial,2
Maps 7.TAB.70.,MAPS      7 TAB     70 ,1,Karte von Polen und den angra_nzenden Provinzen iu XVI. ...,,1793,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
"Maps 9 TAB.13, 14.",MAPS      9 TAB     13      14 ,1,[Theatrvm Orbis Terrarvm. [By Abraham Ortelius. The earlies,,1603,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 7.TAB.77.,MAPS      7 TAB     77 ,1,General Karte über die VII Provinzen der vereinigten Nie...,"Uz, Georg,",1787,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W189175P,Partial,2
Maps 145.c.9.,MAPS    145 C      9 ,1,"[A collection of 37 Maps of the counties of England, being",,1714,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 1.d.2.(2.),MAPS      1 D      2 (      2 ),1,Sphe_re terrestre et sphe_re ce_leste de Ge_rard Mercat,,1875,0,-,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 1.d.2.(2.),MAPS      1 D      2 (      2 ),1,Sphe_re terrestre et sphe_re ce_leste de Ge_rard Mercato...,,1875,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 145.e.29.,MAPS    145 E     29 ,1,Irish Railway Commission. (Atlas to accompany 2d. Report of,,1838,0,-,RM1,Probably out of Copyright,Standard Access,Maps,10W16188P,Full,2
Maps 7.Tab.73.,MAPS      7 TAB     73 ,1,"The Emperor of China's Palace at Pekin, and his principa...","Bowles, Thomas,",1753,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 1.e.2.(2.),MAPS      1 E      2 (      2 ),1,"Booro Bay, by H. Moor ... 1798. Scale of 1 mile[ = 40 mm]",,1801,0,-,RM1,Probably out of Copyright,Standard Access,Maps,10W15186P,Partial,2
Maps 7.TAB.71.,MAPS      7 TAB     71 ,1,Atlas von dem zu Su_dpreussen geho_rigen Posener Kammer-...,,1799,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 7.TAB.69.,MAPS      7 TAB     69 ,1,General Karte von den saemmtlichen Königl. PREUSSISCHEN ...,"Sotzmann, D. F.,",1799,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 7 TAB.77*.,MAPS      7 TAB     77 *,1,[Atlas Maritimus or a Book of Charts ... by J. Seller] [...,,1675,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W194613P,,2
Maps 1.e.19.,MAPS      1 E     19 ,1,"A Complete Atlas of the English Counties, divided into thei",,1822,0,-,RM1,Probably out of Copyright,Standard Access,Maps,09W11064P,Partial,2
Maps 2.a.23.,MAPS      2 A     23 ,1,"Album von Eisleben Erinnerungs-Bla_tter, gezeichnet und li",,1875,0,-,RM1,Probably out of Copyright,Standard Access,Maps,11P24353P,,2
Maps 2.aa.4.,MAPS      2 AA      4 ,1,"The Pocket Tourist & English Atlas, being a new and complet",,1825,0,-,RM1,Probably out of Copyright,Standard Access,Maps,09W11021P,Unknown,2
435.k.17.(20.),    435 K     17 (     20 ),1,Bay St. Sebastian ... from a MS. in the Journal of Ship ...,,1774,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W193615P,,2
Maps 7.TAB.68.,MAPS      7 TAB     68 ,1,Militair-Karte von Su_d-Deutschland in 20 Sectionen ... ...,,1820,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 2.aa.22.,MAPS      2 AA     22 ,1,"Album von Gera. Erinnerungs-Bla_tter, gezeichnet und litho",,1868,0,-,RM1,Probably out of Copyright,Standard Access,Maps,11P24353P,,2
Maps 7.TAB.66.,MAPS      7 TAB     66 ,1,[Trente-quatre Vues des Palais de Munich et de ses Envir...,"Diesel, Matthias,",1720,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 7.TAB.63.,MAPS      7 TAB     63 ,1,L'Hotel superbe de la Ville d'Augsbourg repreente_ en XV...,,1733,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 2.aa.25.,MAPS      2 AA     25 ,1,[A Collection of 12 Views of] Heidelberg N. d. Nat. gez. u.,,1870,0,-,RM1,Probably out of Copyright,Standard Access,Maps,11P24353P,,2
Maps 7 TAB.77*.,MAPS      7 TAB     77 *,1,[Atlas Maritimus or a Book of Charts ... by J. Seller],,1675,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 7.TAB.77.,MAPS      7 TAB     77 ,1,General Karte über die VII Provinzen der vereinigten Nie...,"Uz, Georg,",1787,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W189175P,Unknown,2
Maps 7.Tab.118 (3),MAPS      7 TAB    118 (      3 ),1,atlas maritime,,1764,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps 145.d.22.,MAPS    145 D     22 ,1,"[Karte von Ost-Preussen, Litthauen, West-Preussen und de...",,1848,0,,RM1,Probably out of Copyright,Standard Access,Maps,4W106524P,Unknown,2
Maps 7.Tab.122.,MAPS      7 TAB    122 ,1,To the Right Honourable John Lord Sommers ... This follo...,,1698,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W189175P,Partial,2
Maps 7.Tab.99.,MAPS      7 TAB     99 ,1,"Hydrographical Map, of the Atlantic Ocean, extending from t",,1772,0,,RM1,Probably out of Copyright,Standard Access,Maps,,Unknown,2
Maps 7 TAB.99.,MAPS      7 TAB     99 ,1,"Chart of the South end of East Florida, and Martiero, by W.",,1782,0,,RM1,Probably out of Copyright,Standard Access,Maps,,Unknown,2
Maps 7.Tab.122.,MAPS      7 TAB    122 ,1,To the Right Honourable John Lord Sommers ... This follo...,,1698,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W189175P,Unknown,2
MAPSOS,MAPSOS,2,25in; 16; 2; ,E&W; somerset,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,1
MAPSOS,MAPSOS,2,25in; 16; 2; ,E&W; Somerset,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,1
MAPSOS,MAPSOS,2,25in; 7; 15; ,E&W; Kent,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,1
MAPSOS,MAPSOS,2,25in; 16; 2; ,E&W; Somerset,0,0,,RM1,Unknown,Standard Access,Maps,,Full,1
MAPSOS,MAPSOS,2,25in; 7; 15; ,E&W; Kent,0,0,,RM1,Unknown,Standard Access,Maps,,Full,1
MAPSOS,MAPSOS,2,25in; 16; 2; ,E&W; somerset,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,1
Maps MOD GSGS 2476,MAPSMODGSGS   2476 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,1
Maps 49.f.23.,MAPS     49 F     23 ,1,[The Royal Atlas of Modern Geography ... By A.K. Johnsto...,,1884,0,,RM1,Possibly out of Copyright,Standard Access,Maps,5W152980P,,1
MAPSOS,MAPSOS,2,25in; 7; 15; ,E&W; Kent,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,1
MAPSOS,MAPSOS,2,25in; 16; 2; ,E&W; somerset,0,0,,RM1,Unknown,Standard Access,Maps,,Full,1
MAPSOS,MAPSOS,2,25in; 1; 12; ,E&W; Somerset,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,1
Maps MOD GSGS 2476,MAPSMODGSGS   2476 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,1
Maps MOD GSGS 1522a,MAPSMODGSGS   1522 A,1,"Eastern Turkey in Asia 1:250 000 , Series GSGS 1522a.",Great Britain.,1915,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,Partial,1
Maps MOD GSGS 2454,MAPSMODGSGS   2454 ,1,"Sketch map of Anglo-Siamese boundary, GSGS 2454.",Great Britain. General Staff. Geographical Section,1909,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,11W29958P,Partial,1
Maps 49.b.6.,MAPS     49 B      6 ,1,Atlas de historia universal. Por J. de la G. Artero.,,1897,1897,,RM1,Possibly out of Copyright,Standard Access,Maps,09P25643P,,1
Maps 48.c.52.,MAPS     48 C     52 ,1,"Historical Atlas [of the World]. By W.R. Shepherd, etc.",,1911,0,,RM1,Possibly out of Copyright,Standard Access,Maps,4W103015P,,1
Maps MOD GSGS 2386,MAPSMODGSGS   2386 ,1,"Shanghai & neighbourhood, GSGS 2386.",Great Britain. General Staff. Geographical Section,1908,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps MOD GSGS 2404,MAPSMODGSGS   2404 ,1,"Freetown and vicinity, GSGS 2404.",Great Britain. General Staff. Geographical Sect...,1908,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
MAPSOS,MAPSOS,2,25in; 16; 2; ,E&W; Somerset,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,1
Maps 51140.(29.),MAPS  51140 (     29 ),1,Mashhad and its environs within a radius of 6 miles from th,"Galindo, R. E.",1890,0,,RM1,Possibly out of Copyright,Standard Access,Maps,09W07386P,Partial,1
Maps 48.e.24.,MAPS     48 E     24 ,1,Atlas ge_ne_ral Vidal-Lablache. 137 cartes--248 cartons.,,1894,1894,,RM1,Possibly out of Copyright,Standard Access,Maps,09P25643P,,1
Maps 49.b.5.,MAPS     49 B      5 ,1,"Historischer Schul-Atlas zur alten, mittleren und neueren G",,1889,1889,,RM1,Possibly out of Copyright,Standard Access,Maps,09P25643P,,1
Maps 49.b.5.,MAPS     49 B      5 ,1,"Historischer Schul-Atlas zur alten, mittleren und neueren G",,1889,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps MOD GSGS 2241,MAPSMODGSGS   2241 ,1,"Map of Singapore, GSGS 2241.",Great Britain. General Staff. Geographical Sect...,1914,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,Full,1
Maps MOD GSGS 1720,MAPSMODGSGS   1720 ,1,"Bermuda [with coastal defences overprint], GSGS 1720.",Great Britain. War Office. Intelligence Division.,1912,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps 144.d.34.,MAPS    144 D     34 ,1,Die Weltkarte des Pierre Desceliers von 1553 ... Herausg...,,1924,0,,RM1,Possibly out of Copyright,Standard Access,Maps,14R00632S,,1
MAPSOS,MAPSOS,2,25in; 1; 12; ,E&W; Somerset,0,0,,RM1,Unknown,Standard Access,Maps,,Full,1
MAPSOS,MAPSOS,2,25in; 48; 7; ,E&W; Essex,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,1
MAPSOS,MAPSOS,2,25in; 48; 7; ,E&W; Essex,0,0,,RM1,Unknown,Standard Access,Maps,,Full,1
Maps 144.e.7.,MAPS    144 E      7 ,1,[Topographical Survey of India. Simla and Jutog. Surveyed .,,1877,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,12W66635P,,1
MAPSOS,MAPSOS,2,6in; 64; ,I; Donegal,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,1
MAPSOS,MAPSOS,2,25in; 48; 7; ,E&W; Essex,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,1
MAPSOS,MAPSOS,2,6in; 64; ,I; Donegal,0,0,,RM1,Unknown,Standard Access,Maps,,Full,1
MAPSOS,MAPSOS,2,6in; 64; ,I; Donegal,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,1
Maps MOD DR 47,MAPSMODDR     47 ,2,"Rhodes, DR 47.",Great Britain. Army. Royal Engineers. Field Survey,1940,0,,RM1,Probably in Copyright,Standard Access,Maps,,,1
Maps MOD EAF 1049,MAPSMODEAF   1049 ,2,"Dar es Salaam [town plan], EAF 1049.",Great Britain.,1942,0,,RM1,Probably in Copyright,Standard Access,Maps,6W186915P,,1
Maps MOD EAF 1049,MAPSMODEAF   1049 ,2,"Dar es Salaam [town plan], EAF 1049.",Great Britain.,1942,0,,RM1,Probably in Copyright,Standard Access,Maps,,,1
Maps MOD AM Misc 2,MAPSMODAMMISC      2 ,1,"Air Defence of SE England, AM Misc 2.",Canada.,1923,0,,RM1,Possibly out of Copyright,Standard Access,Maps,5W135109P,,1
MAPSOS,MAPSOS,2,25in; 1; 12; ,E&W; Somerset,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,1
Maps MOD GSGS 2545,MAPSMODGSGS   2545 ,1,"Sketch map of New Amsterdam, British Guiana, GSGS 2545.",Great Britain. General Staff. Geographical Section,1910,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,11W32087P,Partial,1
MAPSOS,MAPSOS,2,25in; 46; 7;,E&W; Hereford,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,1
Maps MOD GSGS 2563,MAPSMODGSGS   2563 ,1,"Lower Mesopotamia between Baghdad and the Persian Gulf, GSG",Great Britain. General Staff. Geographical Section,1919,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps MOD GSGS 2593,MAPSMODGSGS   2593 ,1,"Map of the Gold Coast, Ashanti and Northern Territories, GS",Great Britain. General Staff. Geographical Section,1911,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps MOD TSGS 1781(a),MAPSMODTSGS   1781 (A),1,Map of a portion of Somaliland [to illustrate Operations...,Great Britain.,1906,0,,RM1,Possibly out of Copyright,Standard Access,Maps,5W165392P,,1
Maps MOD TSGS 2088,MAPSMODTSGS   2088 ,1,"Koweit Harbour, TSGS 2088.",Great Britain.,1905,0,,RM1,Possibly out of Copyright,Standard Access,Maps,6W1733037P,,1
Maps MOD TSGS 2102,MAPSMODTSGS   2102 ,1,"Bahr el Ghazal, TSGS 2102.",Great Britain. General Staff. Topographical Sectio,1905,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps O.S.,MAPSOS,1,Ordnance Survey of England Area Book ... of the Parish of S,,1885,1885,,RM1,Possibly out of Copyright,Standard Access,Maps,11W45739P,Partial,1
Maps MOD TSGS 2147,MAPSMODTSGS   2147 ,1,"Lakes Albert and Albert Edward, TSGS 2147.",Great Britain.,1906,0,,RM1,Possibly out of Copyright,Standard Access,Maps,6W217044P,,1
Maps MOD TSGS 2167,MAPSMODTSGS   2167 ,1,"Caucasia, TSGS 2167.",Great Britain. General Staff. Topographical Sectio,1906,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,11W40997P,Partial,1
Maps MOD TSGS 2167,MAPSMODTSGS   2167 ,1,"Caucasia, TSGS 2167.",Great Britain. General Staff. Topographical Sectio,1906,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,11W40997P,Full,1
Maps MOD TSGS 2167,MAPSMODTSGS   2167 ,1,"Caucasia, TSGS 2167.",Great Britain. General Staff. Topographical Sectio,1906,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,Partial,1
Maps MOD TSGS 2167,MAPSMODTSGS   2167 ,1,"Caucasia, TSGS 2167.",Great Britain. General Staff. Topographical Sectio,1906,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,Full,1
