Shelfmark,NormalizedShelfmark,Request Count,Title,Author,Pub Year,Periodical Date,Vol,Read Cat,Copyright Status,Access,Collection,IMPS Order ID,Digitisation Status,Digitisation Priority
MSS/Royal/2b.V,MSS/ROYAL/      2 BV,1,No Title Entered,No Author Entered,0,0,$,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/2 B.III,MSS/ROYAL/      2 BIII,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/2 C IX,MSS/ROYAL/      2 CIX,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/2 B III,MSS/ROYAL/      2 BIII,1,No Title Entered,$662c,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/2 B II,MSS/ROYAL/      2 BII,1,No Title Entered,$725d,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
papyrus 3124,PAPYRUS   3124 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Full,0
RP 500,RP    500 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/2 B I,MSS/ROYAL/      2 BI,1,No Title Entered,$644a,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
RP 1644,RP   1644 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Unknown,0
RP 3269,RP   3269 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Full,0
MSS/Royal/2 A XXII,MSS/ROYAL/      2 AXXII,1,Z.7.4.B.3 - Z SAFE,R021,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
RP 4026/2,RP   4026 /      2 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Full,0
MSS/Royal/2 A XX,MSS/ROYAL/      2 AXX,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/2 A XVIII,MSS/ROYAL/      2 AXVIII,1,Z.7.4.B.3 - Z SAFE,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/2 a xvii,MSS/ROYAL/      2 AXVII,1,No Title Entered,No Author Entered,0,0,$,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/2 C II,MSS/ROYAL/      2 CII,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/2 C xii,MSS/ROYAL/      2 CXII,1,2e,R037,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/3 D VI,MSS/ROYAL/      3 DVI,1,No Title Entered,$645c,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/2 F V,MSS/ROYAL/      2 FV,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/3 D II,MSS/ROYAL/      3 DII,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/3 C XI,MSS/ROYAL/      3 CXI,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/3.C.V,MSS/ROYAL/      3 CV,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
Papyrus 2962,PAPYRUS   2962 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
Papyrus 2994,PAPYRUS   2994 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Unknown,0
MSS/Royal/3 B XVII,MSS/ROYAL/      3 BXVII,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/3 B XII,MSS/ROYAL/      3 BXII,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W39085P,,0
MSS/Royal/3 B I,MSS/ROYAL/      3 BI,1,No Title Entered,3c,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/3 A XV,MSS/ROYAL/      3 AXV,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/3 A V,MSS/ROYAL/      3 AV,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/2 F vii,MSS/ROYAL/      2 FVII,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/2 F.vii,MSS/ROYAL/      2 FVII,1,No Title Entered,No Author Entered,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/2 F I,MSS/ROYAL/      2 FI,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W14553P,,0
MSS/Royal/2 C xii,MSS/ROYAL/      2 CXII,1,2e,R032,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/2 E XIV,MSS/ROYAL/      2 EXIV,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/2 E XIII,MSS/ROYAL/      2 EXIII,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/2 D XXXVIII,MSS/ROYAL/      2 DXXXVIII,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W69128P,,0
MSS/Royal/2 D XXXIV,MSS/ROYAL/      2 DXXXIV,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W27246P,,0
MSS/Royal/2D.XIII,MSS/ROYAL/      2 DXIII,1,No Title Entered,No Author Entered,0,0,?,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/2 D XIII,MSS/ROYAL/      2 DXIII,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/2 D XI,MSS/ROYAL/      2 DXI,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W69128P,,0
MSS/Royal/2 D VI,MSS/ROYAL/      2 DVI,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W54869P,,0
MSS/Royal/2 D IX,MSS/ROYAL/      2 DIX,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W16752P,,0
MSS/Royal/2 D III,MSS/ROYAL/      2 DIII,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/2 C XIII,MSS/ROYAL/      2 CXIII,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/2 C XII,MSS/ROYAL/      2 CXII,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W51502P,,0
MSS/Royal/5 D VIII,MSS/ROYAL/      5 DVIII,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/5 D x,MSS/ROYAL/      5 DX,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/5 E III,MSS/ROYAL/      5 EIII,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
Papyrus 2135,PAPYRUS   2135 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Unknown,0
MSS/Royal/8 E XVII,MSS/ROYAL/      8 EXVII,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
papyrus 2119,PAPYRUS   2119 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Partial,0
papyrus 2125,PAPYRUS   2125 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Unknown,0
papyrus 2129,PAPYRUS   2129 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Partial,0
MSS/Royal/8 E IV,MSS/ROYAL/      8 EIV,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
papyrus 2133 (cf),PAPYRUS   2133 (CF),1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/8 D XV,MSS/ROYAL/      8 DXV,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W54869P,,0
MSS/Royal/8 D XIII,MSS/ROYAL/      8 DXIII,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/8 D VIII,MSS/ROYAL/      8 DVIII,1,10b,No Author Entered,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/8 D VIII,MSS/ROYAL/      8 DVIII,1,No Title Entered,10b,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/8 C.ix,MSS/ROYAL/      8 CIX,1,No Title Entered,No Author Entered,0,0,$,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/8 B.xiii,MSS/ROYAL/      8 BXIII,1,No Title Entered,No Author Entered,0,0,$,MSS,Unknown,Standard Access,Western MSS,,,0
Papyrus 2138,PAPYRUS   2138 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Unknown,0
Papyrus 2111,PAPYRUS   2111 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Unknown,0
MSS/Royal/8 B XI,MSS/ROYAL/      8 BXI,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/8 B IV,MSS/ROYAL/      8 BIV,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/8 B I,MSS/ROYAL/      8 BI,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W15568P,,0
MSS/Royal/8 A XXI,MSS/ROYAL/      8 AXXI,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,09W11095P,,0
Papyrus 2141,PAPYRUS   2141 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
papyrus 2145,PAPYRUS   2145 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Unknown,0
Papyrus 2147,PAPYRUS   2147 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Unknown,0
papyrus 2150,PAPYRUS   2150 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Partial,0
MSS/Royal/8 A.xix,MSS/ROYAL/      8 AXIX,1,No Title Entered,No Author Entered,0,0,$,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/7 F VIII,MSS/ROYAL/      7 FVIII,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W37793P,,0
Papyrus  2155,PAPYRUS   2155 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Partial,0
papyrus 2166,PAPYRUS   2166 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/8 F IX,MSS/ROYAL/      8 FIX,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
papyrus 2108,PAPYRUS   2108 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Unknown,0
MSS/Royal/5 E VI,MSS/ROYAL/      5 EVI,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W23020P,,0
MSS/Royal/10 B xii,MSS/ROYAL/     10 BXII,1,12c,R025,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/11 B III,MSS/ROYAL/     11 BIII,1,$756f - RESTRICTED,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
Papyrus 2056,PAPYRUS   2056 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Unknown,0
MSS/Royal/11 B ii,MSS/ROYAL/     11 BII,1,12B,No Author Entered,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/11 A v,MSS/ROYAL/     11 AV,1,11a,R025,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/10 E IV,MSS/ROYAL/     10 EIV,1,Z.7.4.C.3 - Z SAFE,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/10 E i,MSS/ROYAL/     10 EI,1,$756f - RESTRICTED,R025,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/10 D x,MSS/ROYAL/     10 DX,1,$1503b - RESTRICTED,R025,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/10 D VIII,MSS/ROYAL/     10 DVIII,1,$756f - RESTRICTED,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
papyrus 2057,PAPYRUS   2057 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Unknown,0
papyrus 2064,PAPYRUS   2064 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Unknown,0
MSS/Royal/10 D v,MSS/ROYAL/     10 DV,1,$1503c - RESTRICTED,R025,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/10 B VII,MSS/ROYAL/     10 BVII,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W38199P,,0
MSS/Royal/8 F VII,MSS/ROYAL/      8 FVII,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W14400P,,0
MSS/Royal/10 B ix,MSS/ROYAL/     10 BIX,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/10 A xviii,MSS/ROYAL/     10 AXVIII,1,$758f - RESTRICTED,R025,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
papyrus 2072,PAPYRUS   2072 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
Papyrus 2106,PAPYRUS   2106 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Partial,0
MSS/Royal/10 A xiv,MSS/ROYAL/     10 AXIV,1,11b,R025,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/10 A viii,MSS/ROYAL/     10 AVIII,1,11b,R025,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/10 A VIII,MSS/ROYAL/     10 AVIII,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W16573P,,0
MSS/Royal/10 A vii,MSS/ROYAL/     10 AVII,1,$761a - RESTRICTED,R025,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/9 E II,MSS/ROYAL/      9 EII,1,No Title Entered,No Author Entered,0,0,,MSS,Unknown,Standard Access,Western MSS,09W07832P,,0
MSS/Royal/9 C IX,MSS/ROYAL/      9 CIX,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/8 G IX,MSS/ROYAL/      8 GIX,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W48120P,,0
MSS/Royal/8 G III,MSS/ROYAL/      8 GIII,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
papyrus 2167 (cf),PAPYRUS   2167 (CF),1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/7 D XX,MSS/ROYAL/      7 DXX,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/7 D x,MSS/ROYAL/      7 DX,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/6 b.iv,MSS/ROYAL/      6 BIV,1,No Title Entered,No Author Entered,0,0,$,MSS,Unknown,Standard Access,Western MSS,,,0
Papyrus 2463,PAPYRUS   2463 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Unknown,0
papyrus 2469,PAPYRUS   2469 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Full,0
MSS/Royal/6 D I,MSS/ROYAL/      6 DI,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W33491P,,0
MSS/Royal/6 C IV,MSS/ROYAL/      6 CIV,1,No Title Entered,6d,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/6 c.iii,MSS/ROYAL/      6 CIII,1,No Title Entered,No Author Entered,0,0,$,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/6 ci,MSS/ROYAL/      6 CI,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/6 C I,MSS/ROYAL/      6 CI,1,$690b - RESTRICTED,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
Papyrus 2470A,PAPYRUS   2470 A,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
papyrus 2470 a (cf),PAPYRUS   2470 A(CF),1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/6 b.xiii,MSS/ROYAL/      6 BXIII,1,No Title Entered,No Author Entered,0,0,$,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/6 B XI,MSS/ROYAL/      6 BXI,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,09W12022P,,0
Papyrus 2470B,PAPYRUS   2470 B,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/6 b.iii,MSS/ROYAL/      6 BIII,1,No Title Entered,No Author Entered,0,0,$,MSS,Unknown,Standard Access,Western MSS,,,0
Papyrus 2168,PAPYRUS   2168 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Unknown,0
MSS/Royal/6 A XII,MSS/ROYAL/      6 AXII,1,No Title Entered,7c,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/6 A VIII,MSS/ROYAL/      6 AVIII,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,09W08774P,,0
MSS/Royal/6 A IV,MSS/ROYAL/      6 AIV,1,No Title Entered,7c,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/5 F XIII,MSS/ROYAL/      5 FXIII,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/5 F VIII,MSS/ROYAL/      5 FVIII,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W63415P,,0
MSS/Royal/5 f.vii,MSS/ROYAL/      5 FVII,1,No Title Entered,No Author Entered,0,0,$,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/5 f.ix,MSS/ROYAL/      5 FIX,1,No Title Entered,No Author Entered,0,0,$,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/5 F IX,MSS/ROYAL/      5 FIX,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/5 F II,MSS/ROYAL/      5 FII,1,$689a - RESTRICTED,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/5 E XVI,MSS/ROYAL/      5 EXVI,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/5 E XIX,MSS/ROYAL/      5 EXIX,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/5 E X,MSS/ROYAL/      5 EX,1,No Title Entered,4a,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
papyrus 2444 (cf),PAPYRUS   2444 (CF),1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
Papyrus 2442,PAPYRUS   2442 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Full,0
papyrus 2436,PAPYRUS   2436 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Unknown,0
MSS/Royal/6 E IX,MSS/ROYAL/      6 EIX,1,$680e - RESTRICTED,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
papyrus 2173 (cf),PAPYRUS   2173 (CF),1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
papyrus 2182,PAPYRUS   2182 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Partial,0
MSS/Royal/7 D I,MSS/ROYAL/      7 DI,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/7 C.XII,MSS/ROYAL/      7 CXII,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
papyrus 2187,PAPYRUS   2187 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Unknown,0
Papyrus 2189,PAPYRUS   2189 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Unknown,0
Papyrus 2190,PAPYRUS   2190 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/7 C.ii,MSS/ROYAL/      7 CII,1,No Title Entered,No Author Entered,0,0,$,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/7 C I,MSS/ROYAL/      7 CI,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W16881P,,0
MSS/Royal/7 A XI,MSS/ROYAL/      7 AXI,1,No Title Entered,8b,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/7 A VI,MSS/ROYAL/      7 AVI,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W15441P,,0
MSS/Royal/7 A I,MSS/ROYAL/      7 AI,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,10W24274P,,0
MSS/Royal/6.E.Vi vol 1,MSS/ROYAL/      6 EVIVOL      1 ,1,No Title Entered,No Author Entered,0,0,,MSS,Unknown,Standard Access,Western MSS,09W07283P,,0
MSS/Royal/6 E VII.A,MSS/ROYAL/      6 EVIIA,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
papyrus 2192 (cf),PAPYRUS   2192 (CF),1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
Papyrus 2200,PAPYRUS   2200 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Unknown,0
Papyrus 2202,PAPYRUS   2202 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Unknown,0
papyrus 2205,PAPYRUS   2205 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Unknown,0
MSS/Royal/6 E VII,MSS/ROYAL/      6 EVII,1,No Title Entered,No Author Entered,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/6 E VI (VOL 2),MSS/ROYAL/      6 EVI(VOL      2 ),1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,12W69174P,,0
papyrus 2213,PAPYRUS   2213 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Partial,0
papyrus 2233,PAPYRUS   2233 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Unknown,0
MSS/Royal/6 E VI,MSS/ROYAL/      6 EVI,1,$681e - RESTRICTED,R017,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
Papyrus 2293,PAPYRUS   2293 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Royal/6 E V,MSS/ROYAL/      6 EV,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W46618P,,0
MSS/Arundel/156,MSS/ARUNDEL/    156 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,,,0
Add MS 43723,ADDMS  43723 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,Partial,0
ADD MS 42922 A,ADDMS  42922 A,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
add ms 74049 B,ADDMS  74049 B,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
add ms 73958 (cf),ADDMS  73958 (CF),1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
add ms 73480 B,ADDMS  73480 B,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/19953,MSS/ADDITIONAL/  19953 ,1,"SKETCHES Of scenery, portraits of natives ...",No Author Entered,0,0,.,MSS,Unknown,Standard Access,Western MSS,,,0
MSS/Additional/19953,MSS/ADDITIONAL/  19953 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W36083P,,0
MSS/Additional/19954,MSS/ADDITIONAL/  19954 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,11W36083P,,0
MSS/Additional/19955,MSS/ADDITIONAL/  19955 ,1,No Title Entered,No Author Entered,0,0,-,MSS,Unknown,Standard Access,Western MSS,09W11225P,,0
